STRUCTURE_NUMBER_008,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,BRIDGE_CONDITION,LOWEST_RATING,DECK_AREA,MIN_CONDITION,Infrastructure_Risk
30254,1,1,00075,0,1,21,0,'HAROLD STRAND','I-75 NB (SR-93)','8.3MI E of SR-29 (MM71.9)',99.99,33.828,1,3175000.0,0.0,26100041,81130272,1,4,1,1,1,1990,2,0,11000,2022,6,11.3,0,0,0,1,0,1,0,5,0,0.0,0.0,A,1,5,5,1,0,0,4,0,12.2,12.2,48.8,0.0,0.0,12.2,13.1,99.99,N,0.0,N,0.0,0.0,7.0,7.0,7.0,7.0,,2,49.9,2,34.5,7,7,N,5,8,8,,0.0,322,24,N  ,Y24,N  ,,222.0,,0.0,0.0,0.0,1,R,1,1,4,0,2,6,0,0,18,1,,8,19085,2042,0.0,,7,639.28,7.0,Low
30255,1,1,00075,0,1,21,0,'LITTLE MARSH','I-75 NB (SR-93)','11.3 MILES EAST OF SR-29',99.99,28.691,1,3175000.0,0.0,26100332,81095767,1,4,1,1,1,1991,2,0,11000,2022,6,11.3,0,0,0,1,0,1,0,5,0,0.0,0.0,A,1,5,5,1,0,0,6,0,12.2,9.2,55.2,0.0,0.0,12.2,13.1,99.99,N,0.0,N,0.0,0.0,7.0,7.0,7.0,8.0,,1,61.1,1,36.6,7,7,N,5,8,8,,0.0,322,24,N  ,Y24,N  ,,222.0,,0.0,0.0,0.0,1,R,1,1,4,0,1,6,0,0,18,1,,8,19085,2042,0.0,,7,723.12,7.0,Low
30256,1,1,00075,0,1,21,0,'WILDLIFE CROSSING NO 23','I-75 NB','12MI E OF SR-29 (MM68)',99.99,27.459,1,3175000.0,0.0,26100400,81091280,1,4,1,1,1,1990,2,0,11000,2022,6,11.3,0,0,0,1,0,1,0,5,N,0.0,0.0,A,1,0,2,1,0,0,3,0,12.1,12.2,36.6,0.0,0.0,12.1,13.1,99.99,N,0.0,N,0.0,0.0,7.0,7.0,7.0,,,1,48.1,1,29.0,7,6,N,5,N,8,,0.0,322,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,1,R,1,1,4,0,1,6,0,0,18,1,,N,19085,2042,0.0,,7,479.46,7.0,Low
30257,1,1,00075,0,1,21,0,'WILDLIFE CROSSING NO 23','I-75 SB','12MI E OF SR-29 (MM68)',99.99,27.459,1,3175000.0,0.0,26100273,81091279,1,4,1,1,1,1992,2,0,11000,2022,6,11.3,0,0,0,1,0,1,0,5,N,0.0,0.0,A,1,0,2,1,0,0,3,0,12.1,12.2,36.6,0.0,0.0,12.1,13.1,99.99,N,0.0,N,0.0,0.0,7.0,7.0,7.0,,,1,48.1,1,29.0,7,6,N,5,N,8,,0.0,322,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,1,L,1,1,4,0,1,6,0,0,18,1,,N,19085,2042,0.0,,7,479.46,7.0,Low
30258,1,1,00075,0,1,21,0,'WILDLIFE CROSSING NO. 24','I-75 NB','13.2MI E OF SR-29',99.99,25.664,1,3175000.0,0.0,26100470,81080850,1,4,1,1,1,1990,2,0,11000,2022,6,11.3,0,0,0,1,0,1,0,5,N,0.0,0.0,A,1,0,2,1,0,0,3,0,12.1,12.2,36.6,0.0,0.0,12.1,13.1,99.99,N,0.0,N,0.0,0.0,7.0,7.0,8.0,,,1,48.2,1,29.0,7,6,N,5,N,8,,0.0,322,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,1,R,1,1,1,0,1,0,0,0,18,1,,N,19085,2042,0.0,,7,479.46,7.0,Low
30259,1,1,00075,0,1,21,0,'WILDLIFE CROSSING NO. 24','I-75 SB','13.2MI E OF SR-29',99.99,25.664,1,3175000.0,0.0,26100345,81080824,1,4,1,1,1,1992,2,0,11000,2022,6,11.3,0,0,0,1,0,1,0,5,N,0.0,0.0,A,1,0,2,1,0,0,3,0,12.1,12.2,36.6,0.0,0.0,12.1,13.1,99.99,N,0.0,N,0.0,0.0,7.0,7.0,8.0,,,1,48.2,1,29.0,7,6,N,5,N,8,,0.0,322,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,1,L,1,1,1,0,1,6,0,0,18,1,,N,19085,2042,0.0,,7,479.46,7.0,Low
30260,1,1,00075,0,1,21,0,'WILDLIFE CROSSING NO. 25','I-75 (NB)','9.5MI E/O CR839 (MM66.9)',99.99,23.471,1,3175000.0,0.0,26100550,81064927,1,4,1,1,1,1990,2,0,11000,2022,6,11.3,0,0,0,1,0,1,0,5,N,0.0,0.0,A,1,0,2,1,0,0,3,0,12.1,12.2,36.6,0.0,0.0,12.1,13.1,99.99,N,0.0,N,0.0,0.0,7.0,7.0,7.0,,,1,48.1,1,29.0,7,6,N,5,N,8,,0.0,322,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,1,R,1,1,1,0,1,6,0,0,18,1,,N,19085,2042,0.0,,7,479.46,7.0,Low
30261,1,1,00075,0,1,21,0,'WILDLIFE CROSSING NO 25','I-75 SB','14.6MI E/O SR-29 (MM65.4)',99.99,23.471,1,3175000.0,0.0,26100437,81064915,1,4,1,1,1,1992,2,0,11000,2022,6,11.3,0,0,0,1,0,1,0,5,N,0.0,0.0,A,1,0,2,1,0,0,3,0,12.1,12.2,36.6,0.0,0.0,12.1,13.1,99.99,N,0.0,N,0.0,0.0,7.0,7.0,8.0,,,1,48.1,1,29.0,7,6,N,5,N,8,,0.0,322,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,1,L,1,1,1,0,1,0,0,0,18,1,,N,19085,2042,0.0,,7,479.46,7.0,Low
30262,1,1,00075,0,1,21,0,'WILDLIFE CROSSING NO 26','I-75 NB','15MI E/O SR-29 (MM64.8)',99.99,22.497,1,3175000.0,0.0,26100587,81061391,1,4,1,1,1,1990,2,0,11000,2022,6,11.3,0,0,0,1,0,1,0,5,N,0.0,0.0,A,1,0,2,1,0,0,3,0,12.1,12.2,36.6,0.0,0.0,12.1,13.1,99.99,N,0.0,N,0.0,0.0,7.0,7.0,7.0,,,1,48.1,1,29.0,7,6,N,5,N,8,,0.0,322,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,1,R,1,1,1,0,1,6,0,0,18,1,,N,19085,2042,0.0,,7,479.46,7.0,Low
30263,1,1,00075,0,1,21,0,'WILDLIFE CROSSING NO 26','I-75 SB','15MI E OF SR-29',99.99,22.497,1,3175000.0,0.0,26100478,81061393,1,4,1,1,1,1992,2,0,11000,2022,6,11.3,0,0,0,1,0,1,0,5,N,0.0,0.0,A,1,0,2,1,0,0,3,0,12.1,12.2,36.6,0.0,0.0,12.1,13.1,99.99,N,0.0,N,0.0,0.0,7.0,7.0,8.0,,,1,48.1,1,29.0,7,6,N,5,N,8,,0.0,322,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,1,L,1,1,1,0,1,0,0,0,18,1,,N,19085,2042,0.0,,7,479.46,7.0,Low
30264,1,1,00075,0,1,21,0,'CR-839 & TURNER RIVER','I-75 SB','4.7 MILES EAST OF SR-29',99.99,39.085,1,3175000.0,0.0,26091923,81155869,1,4,1,1,1,1990,2,2,11000,2022,6,11.3,0,0,0,1,1,1,1,5,0,0.0,0.0,A,1,6,5,2,0,0,2,0,12.2,31.7,63.3,0.0,0.0,12.2,13.1,99.99,H,4.94,H,5.0,0.0,7.0,7.0,7.0,8.0,,1,88.8,1,39.6,7,7,7,5,9,8,,0.0,322,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,1,L,1,1,4,0,1,0,0,0,18,1,,8,19085,2042,0.0,,7,829.23,7.0,Low
30265,1,1,00075,0,1,21,0,'REST AREA CANAL','I-75 NB (SR-93)','16.2MI E of SR-29 (MM64)',99.99,20.92,1,3175000.0,0.0,26100654,81051778,1,4,1,1,1,1990,2,0,23500,2022,6,12.1,0,0,0,1,0,1,0,5,0,0.0,0.0,A,1,5,2,1,0,0,6,0,12.1,9.1,54.9,0.0,0.0,12.1,13.1,99.99,N,0.0,N,0.0,0.0,7.0,7.0,7.0,7.0,,3,32.5,3,25.0,6,6,N,5,8,8,,0.0,422,24,N  ,Y24,N  ,,322.0,,0.0,0.0,0.0,1,R,1,1,4,0,1,0,0,0,18,1,,8,29375,2042,0.0,,7,719.19,7.0,Low
30266,1,1,00075,0,1,21,0,'REST AREA ROAD','I-75 NB','16.9MI E OF SR-29 (MM63)',99.99,19.66,1,3175000.0,0.0,26100689,81043202,1,4,1,1,1,1990,2,2,23500,2022,6,12.1,0,0,0,1,0,1,0,5,N,0.0,0.0,A,6,1,5,2,0,0,3,0,12.1,19.4,37.8,0.0,0.0,12.1,13.1,99.99,H,4.94,H,5.3,0.0,7.0,7.0,8.0,,,1,84.5,1,50.6,7,6,5,5,N,8,,0.0,422,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,1,R,1,1,4,0,1,6,0,0,18,1,,N,29375,2042,0.0,,7,495.18,7.0,Low
30267,1,1,00075,0,1,21,0,'REST AREA ROAD','I-75 SB','16.9MI E OF SR-29 (MM63)',99.99,19.66,1,3175000.0,0.0,26100578,81043196,1,4,1,1,1,1992,2,2,23500,2022,6,12.1,0,0,0,1,0,1,0,5,N,0.0,0.0,A,6,1,5,2,0,0,3,0,12.1,19.4,37.8,0.0,0.0,12.1,13.1,99.99,H,5.06,H,5.2,0.0,8.0,8.0,8.0,,,1,86.6,1,52.0,8,6,6,5,N,8,,0.0,422,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,1,L,1,1,4,0,1,0,0,0,18,1,,N,29375,2042,0.0,,8,495.18,8.0,Low
30268,1,1,00075,0,1,21,0,'WILDLIFE CROSSING NO. 28','I-75 NB','18.2MI E of SR29 (MM62.5)',99.99,18.384,1,3175000.0,0.0,26100777,81034589,1,4,1,1,1,1990,2,0,11000,2022,6,12.1,0,0,0,1,0,1,0,5,N,0.0,0.0,A,1,0,2,1,0,0,3,0,12.1,12.4,36.6,0.0,0.0,12.1,13.1,99.99,N,0.0,N,0.0,0.0,7.0,7.0,7.0,,,1,48.1,1,29.0,7,6,N,5,N,8,,0.0,422,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,1,R,1,1,4,0,1,0,0,0,18,1,,N,19085,2042,0.0,,7,479.46,7.0,Low
30269,1,1,00075,0,1,21,0,'WILDLIFE CROSSING NO. 28','I-75 SB','18.2MI E of SR29 (MM62.5)',99.99,18.384,1,3175000.0,0.0,26100670,81034590,1,4,1,1,1,1992,2,0,11000,2022,6,12.1,0,0,0,1,0,1,0,5,N,0.0,0.0,A,1,0,2,1,0,0,3,0,12.1,12.4,36.6,0.0,0.0,12.1,13.1,99.99,N,0.0,N,0.0,0.0,7.0,7.0,8.0,,,1,48.1,1,29.0,7,6,N,5,N,8,,0.0,422,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,1,L,1,1,4,0,1,0,0,0,18,1,,N,19085,2042,0.0,,7,479.46,7.0,Low
30270,1,1,00075,0,1,21,0,'WILDLIFE CROSSING NO. 29','I-75 NB','18.5MI E of SR29 (MM61.5)',99.99,17.257,1,3175000.0,0.0,26100866,81030524,1,4,1,1,1,1990,2,0,11000,2022,6,11.3,0,0,0,1,0,1,1,5,N,0.0,0.0,A,1,0,2,1,0,0,3,0,12.1,12.2,36.6,0.0,0.0,12.1,13.1,99.99,N,0.0,N,0.0,0.0,7.0,7.0,7.0,,,1,48.1,1,29.0,7,6,N,5,N,8,,0.0,422,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,1,R,1,1,4,0,1,6,0,0,18,1,,N,19085,2042,0.0,,7,479.46,7.0,Low
30271,1,1,00075,0,1,21,0,'WILDLIFE CROSSING NO. 29','I-75 SB','18.5MI E OF SR29 (MM61.5)',99.99,17.257,1,3175000.0,0.0,26100750,81030517,1,4,1,1,1,1991,2,0,11000,2022,6,12.1,0,0,0,1,0,1,1,5,N,0.0,0.0,A,1,0,2,1,0,0,3,0,12.1,12.2,36.6,0.0,0.0,12.1,13.1,99.99,N,0.0,N,0.0,0.0,8.0,8.0,8.0,,,1,48.1,1,29.0,7,6,N,5,N,8,,0.0,422,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,1,L,1,1,4,0,1,0,0,0,18,1,,N,19085,2042,0.0,,8,479.46,8.0,Low
30272,1,1,00075,0,1,21,0,'Canal 023','I-75 NB','18.7MI E of SR-29 (MM61)',99.99,16.494,1,3175000.0,0.0,26100925,81023794,1,4,1,1,1,1990,2,0,11000,2022,5,12.1,0,0,0,1,0,1,1,5,0,0.0,0.0,A,1,5,2,1,0,0,4,0,12.1,12.2,48.8,0.0,0.0,12.1,13.1,99.99,N,0.0,N,0.0,0.0,7.0,7.0,7.0,7.0,,1,44.5,1,27.2,6,6,N,5,8,8,,0.0,422,24,N  ,Y24,N  ,,322.0,,0.0,0.0,0.0,1,R,1,1,4,0,1,0,0,0,18,1,,8,19085,2042,0.0,,7,639.28,7.0,Low
30273,1,1,00075,0,1,21,0,'WILDLIFE CROSSING NO. 31','I-75 NB','20.5MI E of SR29 (MM59.5)',99.99,13.971,1,3175000.0,0.0,26101131,81010683,1,4,1,1,1,1990,2,0,11000,2022,6,12.1,0,0,0,1,0,1,1,5,N,0.0,0.0,A,1,0,2,1,0,0,3,0,12.1,12.4,36.6,0.0,0.0,12.1,13.1,99.99,N,0.0,N,0.0,0.0,7.0,7.0,8.0,,,1,48.1,1,29.0,7,6,N,5,N,8,,0.0,422,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,1,R,1,1,4,0,1,0,0,0,18,1,,N,19085,2042,0.0,,7,479.46,7.0,Low
30274,1,1,00075,0,1,21,0,'WILDLIFE CROSSING NO. 31','I-75 SB','20.5MI E of SR29 (MM59.5)',99.99,13.971,1,3175000.0,0.0,26101013,81010673,1,4,1,1,1,1991,2,0,11000,2022,6,12.1,0,0,0,1,0,1,1,5,N,0.0,0.0,A,1,0,2,1,0,0,3,0,12.1,12.4,36.6,0.0,0.0,12.1,13.1,99.99,N,0.0,N,0.0,0.0,7.0,7.0,8.0,,,1,48.1,1,29.0,7,6,N,5,N,8,,0.0,422,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,1,L,1,1,4,0,1,0,0,0,18,1,,N,19085,2042,0.0,,7,479.46,7.0,Low
30275,1,1,00075,0,1,21,0,'WILSON CYPRESS','I-75 NB (SR-93)','21MI E of SR-29 (MM59)',99.99,12.962,1,3175000.0,0.0,26101215,81003080,1,4,1,1,1,1990,2,0,11000,2022,6,12.1,0,0,0,1,0,1,0,5,0,0.0,0.0,A,1,5,2,1,0,0,8,0,12.1,9.1,73.1,0.0,0.0,12.1,13.1,99.99,N,0.0,N,0.0,0.0,7.0,7.0,7.0,7.0,,1,47.1,1,28.2,7,6,N,5,8,8,,0.0,422,24,N  ,Y24,N  ,,322.0,,0.0,0.0,0.0,1,L,1,1,4,0,1,0,0,0,18,1,,8,19085,2042,0.0,,7,957.61,7.0,Low
30276,1,1,00075,0,1,21,0,'WILDLIFE CROSSING NO. 33','I-75 NB','22MI E of SR-29 (MM58)',99.99,11.628,1,3175000.0,0.0,26101313,80594219,1,4,1,1,1,1990,2,0,11000,2022,5,12.1,0,0,0,1,0,1,1,5,N,0.0,0.0,A,1,0,2,1,0,0,3,0,12.1,12.2,36.6,0.0,0.0,12.1,13.1,99.99,N,0.0,N,0.0,0.0,7.0,7.0,8.0,,,1,47.8,1,28.6,7,6,N,5,N,8,,0.0,422,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,1,R,1,1,4,0,1,0,0,0,18,1,,N,19085,2042,0.0,,7,479.46,7.0,Low
30277,1,1,00075,0,1,21,0,'WILDLIFE CROSSING NO. 33','I-75 SB','22MI E OF SR-29 (MM58)',99.99,11.628,1,3175000.0,0.0,26101200,80594216,1,4,1,1,1,1992,2,0,11000,2022,6,12.1,0,0,0,1,0,1,1,5,N,0.0,0.0,A,1,0,2,1,0,0,3,0,12.1,12.2,36.6,0.0,0.0,12.1,13.1,99.99,N,0.0,N,0.0,0.0,7.0,7.0,7.0,,,1,47.8,1,28.6,7,6,N,5,N,8,,0.0,422,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,1,L,1,1,4,0,1,0,0,0,18,1,,N,19085,2042,0.0,,7,479.46,7.0,Low
30278,1,1,00075,0,1,21,0,'DOCTORS PRAIRIE','I-75 NB (SR-93)','23.2MI E OF SR29 (MM56.5)',99.99,9.495,1,3175000.0,0.0,26101481,80582576,1,4,1,1,1,1990,2,0,11000,2022,6,12.1,0,0,0,1,0,1,0,5,0,0.0,0.0,A,1,5,2,1,0,0,4,0,12.1,12.2,48.8,0.0,0.0,12.1,13.1,99.99,N,0.0,N,0.0,0.0,6.0,6.0,7.0,7.0,,1,44.5,1,27.2,6,6,N,5,8,8,,0.0,422,24,N  ,Y24,N  ,,322.0,,0.0,0.0,0.0,1,R,1,1,4,0,1,6,0,0,18,1,,8,19085,2042,0.0,,6,639.28,6.0,Medium
30279,1,1,00075,0,1,21,0,'WILDLIFE CROSSING NO. 35','I-75 SB','24.8MI E/O SR-29 (MM54.7)',99.99,6.183,1,3175000.0,0.0,26101638,80562605,1,4,1,1,1,1991,2,0,11000,2022,6,12.1,0,0,0,1,0,1,0,5,N,0.0,0.0,A,1,0,2,1,0,0,3,0,12.1,12.2,36.6,0.0,0.0,12.1,13.1,99.99,N,0.0,N,0.0,0.0,7.0,7.0,8.0,,,1,41.9,1,25.0,6,6,N,5,N,8,,0.0,422,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,1,L,1,1,4,0,1,6,0,0,18,1,,N,19085,2042,0.0,,7,479.46,7.0,Low
30280,1,1,00075,0,1,21,0,'WILDLIFE CROSSING NO. 35','I-75 NB','24.8MI E/O SR-29 (MM54.7)',99.99,6.183,1,3175000.0,0.0,26101753,80562603,1,4,1,1,1,1990,2,0,11000,2022,6,12.1,0,0,0,1,0,1,0,5,N,0.0,0.0,A,1,0,2,1,0,0,3,0,12.1,12.2,36.6,0.0,0.0,12.1,13.1,99.99,N,0.0,N,0.0,0.0,6.0,6.0,8.0,,,1,41.9,1,25.0,6,6,N,5,N,8,,0.0,422,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,1,R,1,1,4,0,1,6,0,0,18,1,,N,19085,2042,0.0,,6,479.46,6.0,Medium
30281,1,1,00075,0,1,21,0,'Canal 029','I-75 NB (SR-93)','26.4MI E OF SR29 (MM53.6)',99.99,4.582,1,3175000.0,0.0,26101878,80552839,1,4,1,1,1,1990,2,0,11000,2022,5,12.1,0,0,0,1,0,1,0,5,0,0.0,0.0,A,1,5,2,1,0,0,4,0,12.1,12.2,48.7,0.0,0.0,12.1,13.1,99.99,N,0.0,N,0.0,0.0,7.0,7.0,8.0,7.0,,1,45.0,1,26.9,6,6,N,5,8,8,,0.0,422,24,N  ,Y24,N  ,,322.0,,0.0,0.0,0.0,1,R,1,1,4,0,1,0,0,0,18,1,,8,19085,2042,0.0,,7,637.97,7.0,Low
30282,1,1,00075,0,1,21,0,'Canal 030','I-75 NB (SR-93)','26.5MI E OF SR-29 (MM53)',99.99,3.624,1,3175000.0,0.0,26101953,80545355,1,4,1,1,1,1990,2,0,23500,2022,6,12.2,0,0,0,1,0,1,0,5,0,0.0,0.0,A,1,5,2,1,0,0,3,0,12.2,12.2,36.6,0.0,0.0,12.2,13.1,99.99,N,0.0,N,0.0,0.0,7.0,7.0,8.0,7.0,,1,47.6,1,28.6,7,7,N,5,8,8,,0.0,422,24,N  ,Y24,N  ,,322.0,,0.0,0.0,0.0,1,R,1,1,4,0,1,0,0,0,18,1,,8,29375,2042,0.0,,7,479.46,7.0,Low
30283,1,1,00075,0,1,21,0,'L-28 CANAL','I-75 NB (SR-93)','27.5MI E OF SR29 (MM51.5)',99.99,1.545,1,3175000.0,0.0,26102104,80533972,1,4,1,1,1,1990,2,0,11000,2022,6,12.2,0,0,0,1,0,1,0,5,0,0.0,0.0,A,1,5,2,1,0,0,9,0,12.2,12.2,109.8,0.0,0.0,12.2,13.1,99.99,N,0.0,N,0.0,0.0,7.0,7.0,7.0,8.0,,1,44.6,1,26.8,6,7,N,5,8,8,,0.0,422,24,N  ,Y24,N  ,,322.0,,0.0,0.0,0.0,1,R,1,1,4,0,1,0,0,0,18,1,,8,19085,2042,0.0,,7,1438.38,7.0,Low
30284,1,1,00075,0,1,21,0,'L-28 CANAL','I-75 SB (SR-93)','27.5MI E OF SR29 (MM51.5)',99.99,1.545,1,3175000.0,0.0,26101996,80533970,1,4,1,1,1,1992,2,0,11000,2022,5,12.1,0,0,0,1,0,1,0,5,0,0.0,0.0,A,1,5,2,1,0,0,9,0,12.1,12.2,109.8,0.0,0.0,12.1,13.1,99.99,N,0.0,N,0.0,0.0,6.0,6.0,8.0,7.0,,1,44.3,1,26.3,6,6,N,5,8,8,,0.0,422,24,N  ,Y24,N  ,,322.0,,0.0,0.0,0.0,1,L,1,1,4,0,1,0,0,0,18,1,,8,19085,2042,0.0,,6,1438.38,6.0,Medium
30285,4,1,00000,0,1,21,0,'I-75 (SR-93)','EVERGLADES BLVD.','9MI E OF SR-951',99.99,16.583,0,3515000.0,0.0,26091050,81323669,199,3,1,1,8,1990,2,4,5900,2021,6,11.3,0,0,0,1,0,1,0,5,N,0.0,0.0,A,1,1,5,2,0,0,2,0,10.9,39.6,79.2,0.0,0.0,10.9,11.8,99.99,H,5.06,H,3.4,13.0,7.0,7.0,7.0,,,1,82.0,1,47.4,7,4,5,5,N,8,,0.0,321,24,N  ,N  ,N  ,,,,0.0,0.0,0.0,0,N,2,0,0,0,1,0,0,0,10,0,,N,10236,2043,0.0,,7,934.56,7.0,Low
30286,3,1,00951,0,1,21,0,'McILVANE BAY','SR-951','5.2 MILES SOUTH OF US-41',99.99,7.191,0,3030000.0,0.0,25591570,81420810,19,3,1,1,16,1999,4,0,37500,2021,5,19.5,2,0,0,1,0,1,1,5,0,0.0,0.0,A,1,5,5,2,0,0,4,0,21.6,15.2,61.0,0.0,0.0,21.6,28.4,99.99,N,0.0,N,0.0,0.0,7.0,7.0,7.0,7.0,,1,77.9,1,46.7,7,9,N,5,8,8,,,421,24,N  ,Y24,N  ,,321.0,,,,,0,N,2,0,0,0,1,0,0,0,8,0,,8,65062,2043,0.0,,7,1732.4,7.0,Low
30287,3,1,00951,0,1,21,0,'McILVANE CREEK','SR-951','4.7MI SOUTH OF US-41',99.99,8.087,0,3030000.0,0.0,25594366,81420689,19,3,1,1,16,1999,4,0,37500,2021,5,21.6,2,0,0,1,1,1,1,5,0,0.0,0.0,A,1,5,5,2,0,0,1,0,27.4,12.2,12.2,0.0,0.0,21.6,28.4,99.99,N,0.0,N,0.0,0.0,7.0,7.0,7.0,8.0,,1,69.5,1,41.7,7,9,N,5,8,8,,,421,24,N  ,Y24,N  ,,321.0,,,,,0,N,2,0,0,0,1,0,0,0,8,0,,8,65062,2043,0.0,,7,346.48,7.0,Low
30288,3,1,00951,0,1,21,29362,'HENDERSON CREEK','SR-951 NB','0.9 MILE SOUTH OF US-41',99.99,14.159,0,3030000.0,0.0,26030144,81415905,1,3,1,1,16,1993,2,0,18750,2021,6,8.8,0,30,0,1,0,1,0,5,0,0.0,0.0,A,1,5,5,2,0,0,3,0,12.1,13.3,39.8,0.0,0.0,12.1,13.0,99.99,N,0.0,N,0.0,0.0,7.0,8.0,8.0,8.0,,1,61.6,1,36.8,8,7,N,5,9,8,,0.0,421,24,N  ,Y24,N  ,,321.0,,0.0,0.0,0.0,0,R,1,0,0,0,1,0,0,0,8,0,,8,32531,2043,0.0,,7,517.4,7.0,Low
30289,3,1,00951,0,1,21,29362,'HENDERSON CREEK','SR-951 SB','0.9 MILE SOUTH OF US-41',99.99,14.145,0,3030000.0,0.0,26030116,81415990,1,3,1,1,16,1992,2,0,18750,2021,6,12.3,0,30,0,1,0,1,0,5,0,0.0,0.0,A,1,5,5,2,0,0,3,0,12.3,13.3,39.8,0.0,0.0,12.3,13.2,99.99,N,0.0,N,0.0,0.0,7.0,8.0,7.0,8.0,,1,61.8,1,37.0,7,7,N,5,9,8,,0.0,421,24,N  ,Y24,N  ,,321.0,,0.0,0.0,0.0,0,L,1,0,0,0,1,0,0,0,8,0,,5,32531,2043,0.0,,7,525.36,7.0,Low
30290,3,1,00084,0,1,21,47625,'Canal','SR-84 (Davis Blvd)','1.2 Mi W of Santa Barbara',99.99,4.027,0,3001000.0,0.0,26081902,81441842,3,3,1,1,16,1988,4,0,25000,2022,0,21.8,1,10,0,N,N,N,N,5,0,0.0,0.0,A,5,5,1,19,0,0,3,0,13.0,2.9,8.2,0.0,0.0,0.0,0.0,99.99,N,0.0,N,0.0,0.0,,,,7.0,7.0,3,36.8,3,28.4,7,N,N,5,8,8,,,222,24,N  ,Y24,N  ,,122.0,,,,,0,N,2,0,0,0,N,N,N,N,4,0,,8,37500,2042,0.0,,7,178.76,7.0,Low
